date,url,actor1,actor2,location,tone,event_type,link_status,headline
2026-03-26 01:15:00.000000 UTC,https://www.dailymail.co.uk/news/article-15679881/Iran-blames-catastrophic-experience-US-rejecting-Donald-Trumps-15-point-peace-plan-President-prepared-unleash-hell.html,ITALY,IRAN,"Tehran, Tehran, Iran",-4.94665373423861,40,Active,Iran blames 'catastrophic experience' with US for rejecting Donald Trump's 15-point peace plan as President 'is prepared to unleash hell' | Daily Mail Online
2026-03-26 01:30:00.000000 UTC,https://www.clickorlando.com/news/world/2026/03/26/cuban-president-says-raul-castro-involved-in-us-talks-that-are-in-early-stages/,CUBA,,"Havana, Ciudad de La Habana, Cuba",-2.56743217233106,10,Active,Cuban president says Raúl Castro involved in US talks that are in early stages
2026-03-26 03:30:00.000000 UTC,https://divyamarathi.bhaskar.com/dvm-originals/news/bjp-tmc-ram-navami-rally-politics-west-bengal-election-2026-hindu-violence-137535831.html,CALCUTTA,,"Kolkata, West Bengal, India",-0.5249343832021,172,Active,BJP TMC Ram Navami Rally Politics; West Bengal Election 2026 | Hindu Violence
2026-03-26 04:15:00.000000 UTC,https://www.politico.eu/article/afd-leaders-want-to-keep-distance-from-unpopular-trump-before-key-eastern-elections/,AMERICAN,GERMANY,"Munich, Bayern, Germany",0.09000900090009,20,Active,Unpopular Trump spurned by AfD leaders before key German elections – POLITICO
2026-03-26 05:30:00.000000 UTC,https://www.billboard.com/pro/music-industry-politicians-queensland-parliament-house/,AUSTRALIA,,"Byron Bay, New South Wales, Australia",2.36530880420499,10,Active,"Music Industry, Politicians Gather at Queensland’s Parliament House"
2026-03-26 10:15:00.000000 UTC,https://news.az/news/cuban-president-says-ral-castro-involved-in-us-talks-that-are-in-early-stages,CUBA,,Cuba,-3.60065466448446,12,Active,Cuban president says Raúl Castro involved in US talks that are in early stages | News.az
2026-03-26 10:45:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/26/nepals-newly-elected-parliament-is-sworn-in-months-after-a-youth-led-revolt,GOVERNANCE,REVOLT,"Kathmandu, Bagmati, Nepal",-1.53846153846154,172,Active,Nepal’s newly elected parliament is sworn in months after a youth-led revolt – Winnipeg Free Press
2026-03-26 11:30:00.000000 UTC,https://actmedia.eu/daily/senate-president-mircea-abrudean-is-participating-in-the-three-seas-initiative-parliamentary-summit-in-zagreb/118793,ROMANIA,SENATE PRESIDENT,"Zagreb, Zagreb, Grad, Croatia",2.97029702970297,30,Active,Senate President Mircea Abrudean is participating in the Three Seas Initiative Parliamentary Summit in Zagreb
2026-03-26 14:15:00.000000 UTC,https://www.wesa.fm/politics-government/2026-03-26/pa-house-minimum-wage-15-dollars,SENATE,,"Pennsylvania, United States",-2.08816705336427,125,HTTP 404,
2026-03-26 16:45:00.000000 UTC,http://virginiabusiness.com/us-lawmakers-to-introduce-bill-to-ban-government-use-of-chinese-robots/,LAWMAKER,CHINA,China,-3.34261838440111,20,Active,US lawmakers to introduce bill to ban government use of Chinese robots
2026-03-26 17:15:00.000000 UTC,https://g1.globo.com/politica/noticia/2026/03/26/presidente-da-cpmi-do-inss-anuncia-prorrogacao-dos-trabalhos-da-comissao.ghtml,BRAZIL,,Brazil,-0.49423393739703,20,Active,Presidente da CPMI do INSS anuncia prorrogação dos trabalhos da comissão | G1
2026-03-26 17:45:00.000000 UTC,https://www.whro.org/elections/2026-03-26/spanberger-orders-virginias-return-to-eric-voter-data-partnership,CITIZEN,,"Virginia, United States",-1.70757737459979,100,Active,Spanberger orders Virginia's return to ERIC voter data partnership
2026-03-26 18:00:00.000000 UTC,https://jornaleconomico.sapo.pt/noticias/presidente-da-aguas-do-centro-litoral-destaca-duplicacao-do-investimento-ao-cessar-funcoes/,,COMPANY,"Sao Francisco, Azores, Portugal",-2.37762237762238,51,Active,Presidente da Águas do Centro Litoral destaca duplicação do investimento ao cessar funções
2026-03-26 18:15:00.000000 UTC,https://www.yahoo.com/news/articles/americas-deeply-unserious-federal-government-174556878.html,,SWITZERLAND,Switzerland,-5.01845018450185,61,Active,America's Deeply Unserious Federal Government Is Becoming a Real Problem
2026-03-26 19:00:00.000000 UTC,https://thezimbabwemail.com/french-regime-cancells-south-african-president-invitation-for-g7-summit/,AFRICA,MIAMI,"Johannesburg, Gauteng, South Africa",-1.50602409638555,36,HTTP 404,
2026-03-26 20:00:00.000000 UTC,https://www.lastampa.it/esteri/2026/03/26/news/maduro_torna_in_tribunale_giudici_impossibilita_dell_ex_presidente_di_pagare_i_suoi_avvocati-15561716/,VENEZUELAN,LAWYER,"Caracas, Distrito Federal, Venezuela",-2.38379022646007,100,Active,Maduro torna in tribunale. Giudici: âImpossibilitÃ dellâex presidente di pagare i suoi avvocatiâ - La Stampa
2026-03-26 21:45:00.000000 UTC,https://www.channelafrica.co.za/channelafrica/news/sa-president-disinvited-from-g7-summit-over-us-objections/,THE US,PRETORIA,"Washington, District of Columbia, United States",-5.21327014218009,163,Active,SA President disinvited from G7 summit over US objections – Channel Africa
2026-03-26 21:45:00.000000 UTC,https://americanpress.com/2026/03/26/secretary-of-state-nancy-landry-talks-election-security/,VOTER,,"Louisiana, United States",0.98231827111984,14,Active,Secretary of State Nancy Landry talks election security | American Press
2026-03-26 22:30:00.000000 UTC,https://www.scoop.co.nz/stories/AK2603/S00611/david-campbell-is-president-of-the-new-zealand-law-society-te-kahui-ture-o-aotearoa.htm,PRESIDENT,,New Zealand,2.48447204968944,40,Active,David Campbell Is President Of The New Zealand Law Society Te Kāhui Ture O Aotearoa | Scoop News
2026-03-26 23:30:00.000000 UTC,https://communityimpact.com/austin/north-central-austin/government/2026/03/26/expansion-of-austins-missing-middle-mixed-use-zoning-advances/,AUSTIN,SENATE,"Texas, United States",1.26582278481013,120,Active,"Expansion of Austin's missing middle, mixed-use zoning advances | Community Impact"
2026-03-27 00:15:00.000000 UTC,https://www.washingtonexaminer.com/policy/energy-and-environment/4503905/democrats-staffing-shortages-nws-doge/,WASHINGTON,EMPLOYEE,Jordan,-8.23863636363637,10,HTTP 403,
2026-03-27 02:15:00.000000 UTC,https://livenews.co.nz/2026/03/27/legal-appointments-david-campbell-is-president-of-the-new-zealand-law-society-te-kahui-ture-o-aotearoa/,NEW ZEALAND,PRESIDENT,New Zealand,2.89256198347107,40,Active,Legal Appointments – David Campbell is President of the New Zealand Law Society Te Kāhui Ture o Aotearoa – LiveNews.co.nz
2026-03-27 03:30:00.000000 UTC,https://www.politico.eu/article/man-arrested-suspicion-china-spy-uk-parliament-january/,,UNITED KINGDOM,"Strathaven, South Lanarkshire, United Kingdom",-2.06611570247934,43,Active,Man arrested on suspicion of Chinese spying was in UK parliament as recently as January – POLITICO
2026-03-27 04:30:00.000000 UTC,https://wibailoutpeople.org/2026/03/26/march-26-global-day-of-action-for-venezuela-to-denounce-the-second-sham-court-appearance-of-kidnapped-venezuelan-president-nicolas-maduro-and-first-combatant-cilia-flores/,TRIBUNAL,THE US,"Barcelona, Comunidad Autonoma de Cataluna, Spain",-5.02923976608187,80,Active,March 26 Global Day of Action for Venezuela to denounce the second sham court appearance of kidnapped Venezuelan President Nicolas Maduro and First Combatant Cilia Flores! – Wisconsin Bail Out the People Movement
2026-03-27 07:00:00.000000 UTC,https://www.orissapost.com/balendra-shah-appointed-nepals-new-prime-minister/,NEPAL,,"Kathmandu, Bagmati, Nepal",3.85542168674699,70,Active,Balendra Shah appointed Nepal’s new prime minister - OrissaPOST
2026-03-27 07:15:00.000000 UTC,https://ianslive.in/fw-balendra-shah-appointed-nepals-new-prime-minister--20260327114804,NEPAL,,"Kathmandu, Bagmati, Nepal",3.85542168674699,70,Active,Balendra Shah sworn in as Nepal’s youngest ever Prime Minister
2026-03-27 11:45:00.000000 UTC,https://www.lantidiplomatico.it/dettnews-i_testi_di_radio_gaza_30__abbiamo_solo_due_opzioni_o_vinciamo_o_moriamo/45289_66035/,IRAN,,Iran,-0.84586466165414,10,Active,I testi di Radio Gaza #30 - “Abbiamo solo due opzioni: o vinciamo o moriamo” - IN PRIMO PIANO - L'Antidiplomatico
2026-03-27 12:45:00.000000 UTC,https://www.sentinelandenterprise.com/2026/03/27/3-candidates-seek-1st-middlesex-senate-district-seat-in-special-election/,,UNITED STATES,"Middlesex, Virginia, United States",-0.11267605633803,46,Active,Three candidates seek 1st Middlesex Senate District seat in special election
2026-03-27 12:45:00.000000 UTC,https://www.kcur.org/politics-elections-and-government/2026-03-27/kansas-billboard-campaign-declares-god-made-trans-people-as-legislature-targets-civil-rights,LEGISLATURE,,"Kansas, United States",2.09059233449477,51,Active,Kansas billboard campaign declares 'God made trans people' as legislature targets civil rights | KCUR - Kansas City news and NPR
2026-03-27 12:45:00.000000 UTC,https://metro.co.uk/2026/03/27/man-assaulted-barron-trumps-friend-presidents-son-called-999-jailed-27703986/,LONDON,LONDON,"City Of London, London, City of, United Kingdom",-5.53549939831528,20,Active,Barron Trump praised by UK judge for phoning 999 to report attack on friend | News UK | Metro News
2026-03-27 13:00:00.000000 UTC,https://www.wkyc.com/article/news/local/cleveland/no-kings-protest-ohio-cleveland-akron-canton-strongsville-saturday-march-28-president-donald-trump/95-8248b89a-1440-41c5-bd34-bd4ccb2308e0,CLEVELAND,KING,"Cleveland, Ohio, United States",-4.32900432900433,43,Timeout,
2026-03-27 14:00:00.000000 UTC,https://www.premiumtimesng.com/opinion/867206-credible-2027-elections-and-national-security-by-jibrin-ibrahim.html,PRESIDENT,TANZANIA,Nigeria,-5.33049040511728,173,Active,"Credible 2027 elections and national security, By Jibrin Ibrahim"
2026-03-27 14:30:00.000000 UTC,https://foreignpolicy.com/2026/03/27/kyrgyzstan-illiberalism-japarov-tashiev-democracy-election/,JOURNALIST,PROSECUTOR,"Bishkek, Bishkek, Kyrgyzstan",-2.82921810699589,173,Active,Kyrgyzstan Turns Toward Illiberalism Under Japarov
2026-03-27 15:45:00.000000 UTC,https://www.voakorea.com/a/south-korean-president-lee-jae-myung-pushes-for-early-opcon-transfer-032726/8131579.html,JOINT CHIEFS OF STAFF,,South Korea,1.86915887850467,172,Active,"이재명 한국 대통령, 전작권 조기 회복 추진…자주국방 강조"
2026-03-27 18:15:00.000000 UTC,https://www.niagarafallsreview.ca/opinion/columnists/its-been-25-years-since-canada-locked-up-this-man-the-government-must-finally-admit-that-was-wrong/article_f12ef863-e4a1-52d6-8224-f5deba4610ae.html,CANADA,MARCHE,"Ottawa, Ontario, Canada",-5.1505016722408,173,Active,Canada must finally admit it was wrong to lock up this man
2026-03-27 18:45:00.000000 UTC,https://wardheernews.com/south-west-crisis-deepens-as-president-hassans-lone-wolf-gambit-threatens-somalias-fragile-federalism/,PRESIDENT,SECURITY OFFICIAL,"Baidoa, Bay, Somalia",-7.86666666666662,10,Active,South West Crisis Deepens as President Hassan’s Lone-Wolf Gambit Threatens Somalia’s Fragile Federalism - WardheerNews
2026-03-27 19:30:00.000000 UTC,https://reason.com/2026/03/27/trumps-war-in-iran-risks-ruining-his-entire-foreign-policy/,RUSSIA,WASHINGTON,"Kharg Island, Bushehr, Iran",-4.00981996726678,120,Active,Trump’s war in Iran risks ruining his entire foreign policy
2026-03-27 20:00:00.000000 UTC,https://sheridanmedia.com/news/224957/curt-meier-announces-re-election-campaign-for-wyoming-state-treasurer/,UNITED STATES,CITIZEN,"Wyoming, United States",3.81231671554252,71,Active,Curt Meier Announces Re-Election Campaign for Wyoming State Treasurer – Sheridan Media
2026-03-27 20:15:00.000000 UTC,https://www.advocate.com/politics/election/chris-pappas-tied-john-sununu,UNITED STATES,ADVOCATE,"Massachusetts, United States",2.29885057471265,13,Active,Chris Pappas & John Sununu tied in New Hampshire Senate race | Advocate.com
2026-03-27 20:30:00.000000 UTC,https://www.theportugalnews.com/news/2026-03-27/european-parliament-discusses-the-housing-crisis-in-portugal/997018,THE EU,,"Lisbon, Lisboa, Portugal",-0.69767441860465,20,Active,European Parliament discusses the housing crisis in Portugal - The Portugal News
2026-03-27 22:00:00.000000 UTC,https://www.yahoo.com/news/articles/kansas-senate-president-celebrates-veto-211904089.html,UNITED STATES,,"Kansas, United States",-3.7914691943128,129,Active,"Kansas Senate president celebrates veto override by ringing bell outside House, angering Democrats"
2026-03-27 22:30:00.000000 UTC,https://www.news1.kr/politics/president/6116713,INDONESIA,GYEONGSANG,Indonesia,-3.09490439073168,193,HTTP 403,
2026-03-27 23:30:00.000000 UTC,https://www.waka.com/2026/03/27/president-trump-signs-executive-action-to-pay-tsa-employees/,ADMINISTRATION,LAWMAKER,"Philadelphia, Pennsylvania, United States",-3.1858407079646,10,Active,President Trump signs executive action to pay TSA employees - WAKA 8
2026-03-28 07:30:00.000000 UTC,https://www.wkyc.com/article/news/local/protests/no-kings-protest-ohio-cleveland-akron-canton-strongsville-saturday-march-28-president-donald-trump/95-8248b89a-1440-41c5-bd34-bd4ccb2308e0,CLEVELAND,KING,"Cleveland, Ohio, United States",-4.21940928270042,43,Timeout,
2026-03-28 09:45:00.000000 UTC,https://www.spotlightnepal.com/2026/03/28/new-government-under-balendra-shah/,NEPAL,,"Singha, Uttar Pradesh, India",0.17533606078317,1712,Active,NEW GOVERNMENT: Under Balendra Shah | New Spotlight Magazine
2026-03-28 11:15:00.000000 UTC,https://globalnews.ca/news/11749480/ford-government-us-tariff-threat-crush-economy-didnt-materialize/,ECONOMIST,UNITED STATES,"White House, District of Columbia, United States",-4.47470817120622,12,Active,Ford government says U.S. tariff threat to crush economy ‘didn’t materialize’ | Globalnews.ca
2026-03-28 12:00:00.000000 UTC,https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece,CABINET,MANO,"Alangulam, Tamil Nadu, India",-1.96850393700788,831,Active,"No seats for DMK regulars: Ponmudi, R. Gandhi, Mano Thangaraj, and Kayalvizhi Selvaraj - The Hindu"
2026-03-28 13:30:00.000000 UTC,https://indianexpress.com/article/india/mea-clears-air-on-nyt-report-telephone-conversation-on-march-24-was-between-pm-narendra-modi-and-president-donald-trump-only-10606637/,FRANCE,PRESIDENT,France,-1.00446428571429,43,HTTP 403,
2026-03-28 17:30:00.000000 UTC,https://foreignpolicy.com/2026/03/27/kyrgyzstan-illiberalism-japarov-tashiev-democracy-election/?tpcc=recirc_trending062921,KYRGYZSTAN,PROSECUTOR,"Bishkek, Bishkek, Kyrgyzstan",-2.82921810699589,173,Active,Kyrgyzstan Turns Toward Illiberalism Under Japarov
2026-03-28 17:45:00.000000 UTC,http://www.bignewsnetwork.com/news/278950025/djibouti-presidential-candidates-kick-off-campaign-rallies-ahead-of-election,PRESIDENTIAL CANDIDATE,,"Obock, Obock, Djibouti",1.4367816091954,81,Active,Djibouti's presidential candidates kick off campaign rallies ahead of election
2026-03-28 20:45:00.000000 UTC,https://www.metronieuws.nl/in-het-nieuws/buitenland/2026/03/bezoek-syrische-president-duitsland-uk-br/,BUSINESS,LONDON,"Berlin, Berlin, Germany",-0.51020408163265,42,HTTP 403,
2026-03-28 22:30:00.000000 UTC,https://www.upi.com/Top_News/World-News/2026/03/28/nepal-former-prime-minister-arrested-after-protests/4331774727043/,NEPAL,,Nepal,-10.1226993865031,141,Active,Nepal's former prime minister arrested over protest crackdowns - UPI.com
2026-03-28 23:30:00.000000 UTC,https://www.juneesoutherncross.com.au/story/9209439/jd-vance-is-magas-favoured-next-choice-for-president/,MARYLAND,,"Maryland, United States",1.39211136890952,36,Active,"JD Vance is MAGA's favoured next choice for president | Southern Cross | Junee, NSW"
2026-03-28 23:45:00.000000 UTC,https://www.canberratimes.com.au/story/9209439/jd-vance-is-magas-favoured-next-choice-for-president/,,MARYLAND,Australia,1.44628099173554,40,Active,"JD Vance is MAGA's favoured next choice for president | The Canberra Times | Canberra, ACT"
